Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
412833,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Tottenville and Great Kills (CD3),Summer 2016,06-01-2016,6.6
412832,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Tottenville and Great Kills (CD3),Winter 2015-16,12-01-2015,16.56
741256,375,Nitrogen dioxide (NO2),Mean,ppb,CD,,Jackson Heights (CD3),Winter 2020-21,12-01-2020,21.53392361
742188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Downtown - Heights - Slope,Annual Average 2021,01-01-2021,7.09930316
177812,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Northeast Bronx,Summer 2010,06-01-2010,11.83
174132,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Annual Average 2009,12-01-2008,9.96
174200,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Annual Average 2011,12-01-2010,9.43
334147,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Annual Average 2015,01-01-2015,8.05
669643,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Annual Average 2020,01-01-2020,5.91
669769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Chelsea - Clinton,Annual Average 2020,01-01-2020,8.5
178516,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Fresh Meadows,Annual Average 2011,12-01-2010,9.74
178432,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Fresh Meadows,Annual Average 2009,12-01-2008,10
334051,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,,Fresh Meadows,Annual Average 2015,01-01-2015,8.19
742358,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Summer 2021,06-01-2021,7.921877507
173690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Summer 2011,06-01-2011,11.03
410930,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Winter 2015-16,12-01-2015,7.51
410931,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Summer 2016,06-01-2016,7.59
174234,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,,Southwest Queens,Annual Average 2012,12-01-2011,8.32
740919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,,Downtown - Heights - Slope,Annual Average 2021,01-01-2021,18.7817062
176559,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,,Downtown - Heights - Slope,Annual Average 2010,12-01-2009,26.46
175334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2010-11,12-01-2010,25.99
176678,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Annual Average 2013,12-01-2012,18.37
549819,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2016-17,12-01-2016,28.51
173180,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2010-11,12-01-2010,11.69
174268,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2013,12-01-2012,8.14
334149,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2014-15,12-01-2014,8.51
334196,,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2015,06-01-2015,13.07
172670,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2011,12-01-2010,22.21
667447,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2020,01-01-2020,14.75
547648,,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2017,01-01-2017,8.3
874566,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2023,01-01-2023,6.516490055
334195,,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2015,01-01-2015,12.28
740896,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2020-21,12-01-2020,19.18248894
175922,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2010,06-01-2010,17.86
412484,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2015-16,12-01-2015,25.73
176601,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2011,12-01-2010,26.64
826353,,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2021-22,12-01-2021,24.08199337
667665,,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,06-01-2020,14.83
550159,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2017,06-01-2017,12.46
213634,,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Annual Average 2014,12-01-2013,13.98
603105,,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2018,06-01-2018,8.19
550162,,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Summer 2017,06-01-2017,9.24
550164,,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2016-17,12-01-2016,18.41
170457,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2013,12-01-2012,8.05
168569,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2010-11,12-01-2010,11.65
169336,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2009,06-01-2009,10.56
334356,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2014-15,12-01-2014,8.51
742566,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2021,01-01-2021,6.158779317
214165,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Annual Average 2014,12-01-2013,8.49
547770,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2017,06-01-2017,8.17
606066,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2018,06-01-2018,7.62
165899,,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2010-11,12-01-2010,30.75
166666,,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2009,06-01-2009,21.22
336852,,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2014-15,12-01-2014,26.28
743700,,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2021,06-01-2021,28.28720155
175957,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2010,06-01-2010,16.15
175999,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2011,06-01-2011,15.32
547767,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2017,06-01-2017,8.43
547769,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2016-17,12-01-2016,7.23
669978,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2020,06-01-2020,6.74
168509,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2009-10,12-01-2009,9.15
168627,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2011-12,12-01-2011,8.39
214164,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Annual Average 2014,12-01-2013,8.61
669939,,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2020,06-01-2020,7.9
169394,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2010,06-01-2010,11.57
411135,,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2016,06-01-2016,8.04
412790,,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2015-16,12-01-2015,24.76
216543,,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2010,06-01-2010,33.12
216544,,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2011,06-01-2011,33.14
216291,,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06-01-2010,28.82
216628,,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2011,06-01-2011,35.94
216627,,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2010,06-01-2010,36.52
412129,,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2016,06-01-2016,36.19
216549,,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2010,06-01-2010,32.67
216550,,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2011,06-01-2011,32.56
412115,,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2016,06-01-2016,32.97
169501,,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2012,06-01-2012,10.47
169560,,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2013,06-01-2013,10.46
411100,,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2016,12/31/2015,7.27
742526,,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2021,06-01-2021,8.496216561
547721,,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2016-17,12-01-2016,7.92
547722,,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2017,06-01-2017,8.51
547724,,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2016-17,12-01-2016,7.58
166698,,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2010,06-01-2010,24
166757,,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2011,06-01-2011,22.2
741169,,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2020-21,12-01-2020,21.50564741
603053,,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2018,01-01-2018,18.08
826042,,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Winter 2021-22,12-01-2021,22.57228758
166875,,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2013,06-01-2013,20.19
166816,,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2012,06-01-2012,20.36
602975,,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Annual Average 2018,01-01-2018,19.82
603012,,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2018,06-01-2018,14.83
213604,,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2014,12-01-2013,21.2
130410,,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,207,East Flatbush - Flatbush,2013,01-01-2013,2.3
130432,,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,408,Jamaica,2013,01-01-2013,0.5
169324,,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2009,06-01-2009,10.83
170445,,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2013,12-01-2012,8.86
334320,,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2014-15,12-01-2014,9.46
742527,,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2021,01-01-2021,6.644332844
823238,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2022,06-01-2022,6.947133295
154594,,Annual vehicle miles traveled,Million miles,per square mile,CD,311,Bensonhurst (CD11),2005,01-01-2005,40.670475
816710,,Annual vehicle miles traveled,Million miles,per square mile,CD,409,Kew Gardens and Woodhaven (CD9),2019,01-01-2019,47.969544
151662,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,502,Stapleton - St. George,2005,01-01-2005,29.297818
816822,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,502,Stapleton - St. George,2010,01-01-2010,31.049237
151652,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,402,West Queens,2005,01-01-2005,84.853604
154612,,Annual vehicle miles traveled,Million miles,per square mile,CD,411,Bayside and Little Neck (CD11),2005,01-01-2005,58.667583
549964,,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2017,06-01-2017,7.81
222635,,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2009,06-01-2009,26.48
222575,,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2009,06-01-2009,25.7
649751,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2019,06-01-2019,8.61
874429,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2023,01-01-2023,6.305643335
874427,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2022-23,12-01-2022,5.669842283
212949,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Annual Average 2014,12-01-2013,9.47
547487,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2016-17,12-01-2016,7.08
547485,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2017,06-01-2017,8.15
130426,,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,402,West Queens,2013,01-01-2013,2.3
649782,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2018-19,12-01-2018,6.44
669721,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2020,01-01-2020,5.7
178522,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2011,12-01-2010,9.36
178438,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2009,12-01-2008,9.63
212833,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2014,06-01-2014,7.89
334069,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2015,01-01-2015,7.82
212823,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2014,06-01-2014,9.05
874428,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2023,06-01-2023,8.449108269
212088,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Annual Average 2014,12-01-2013,7.69
605868,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2018,06-01-2018,7.76
547572,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2017,06-01-2017,7.74
547574,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2016-17,12-01-2016,7.3
669632,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2020,06-01-2020,6.27
336608,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2015,06-01-2015,10.43
175330,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2009-10,12-01-2009,21.8
212581,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2014,12-01-2013,15.53
823376,,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2022,06-01-2022,5.548223949
816860,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,303,East Harlem,2010,01-01-2010,146.02112
816820,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,503,Willowbrook,2010,01-01-2010,31.020186
816819,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,503,Willowbrook,2019,01-01-2019,34.277077
151663,,Annual vehicle miles traveled,Million miles,per square mile,UHF42,503,Willowbrook,2005,01-01-2005,26.438355
154609,,Annual vehicle miles traveled,Million miles,per square mile,CD,408,Hillcrest and Fresh Meadows (CD8),2005,01-01-2005,62.983868
549773,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2017,01-01-2017,21.12
740907,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2021,01-01-2021,17.64194468
222581,,Ozone (O3),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2009,06-01-2009,26.29
222641,,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2009,06-01-2009,26.04
334073,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2015,06-01-2015,8.94
649754,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2019,06-01-2019,7.76
669747,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2019-20,12-01-2019,7.83
742260,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2021,01-01-2021,6.543910861
177801,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2009,06-01-2009,10.56
178599,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Annual Average 2013,12-01-2012,8.51
547381,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2017,01-01-2017,8.16
742176,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Annual Average 2021,01-01-2021,6.794969345
212960,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2014,12-01-2013,8.68
410763,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2016,06-01-2016,8.28
742258,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2020-21,12-01-2020,6.716234864
410832,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Summer 2016,06-01-2016,8.05
410831,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2015-16,12-01-2015,8.12
130429,,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,405,Ridgewood - Forest Hills,2013,01-01-2013,2.7
130399,,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,103,Fordham - Bronx Pk,2013,01-01-2013,24.5
874425,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2023,06-01-2023,8.471204739
649785,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2018-19,12-01-2018,6.53
669718,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2020,01-01-2020,5.62
178523,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2011,12-01-2010,9.63
178439,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2009,12-01-2008,10.1
874485,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2023,06-01-2023,9.187970378
212834,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Summer 2014,06-01-2014,8.12
334072,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2015,01-01-2015,8.01
874455,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2023,06-01-2023,8.899225982
649755,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2018-19,12-01-2018,7.24
169395,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2010,06-01-2010,11.51
169454,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2011,06-01-2011,11.15
411137,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2015-16,12-01-2015,7.49
411138,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2016,06-01-2016,7.92
742564,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2020-21,12-01-2020,6.478966029
412030,,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2016,06-01-2016,34.3
550160,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2017,01-01-2017,16.4
741294,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2021,01-01-2021,15.324288
165913,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2010-11,12-01-2010,27.18
166680,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2009,06-01-2009,17.45
167801,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Annual Average 2013,12-01-2012,17.64
336891,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2014-15,12-01-2014,22.47
165840,,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2009-10,12-01-2009,26.43
165958,,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2011-12,12-01-2011,25.25
550027,,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2017,06-01-2017,16.98
550029,,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2016-17,12-01-2016,27.5
603102,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2018,06-01-2018,11.43
667857,,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2020,06-01-2020,9.18
411999,,Ozone (O3),Mean,ppb,UHF42,106,High Bridge - Morrisania,Summer 2016,06-01-2016,32.34
411041,,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2015-16,12-01-2015,9.76
411042,,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2016,06-01-2016,9.07
410967,,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2016,06-01-2016,9.83
410966,,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2015-16,12-01-2015,10.29
169380,,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2010,06-01-2010,12.09
169439,,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2011,06-01-2011,11.62
168628,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2011-12,12-01-2011,8.22
168510,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2009-10,12-01-2009,9.02
547772,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2016-17,12-01-2016,7.17
669981,,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2020,06-01-2020,6.55
669790,,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Annual Average 2020,01-01-2020,5.7
176517,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2009,12-01-2008,28.4
176542,,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2009,12-01-2008,22.78
